stop_id,stop_count,lat,lon
"169","0",-122.276890,37.773067
"206","0",-122.297890,37.785620
"2691","0",-122.234375,37.790234
"3617","0",-122.276580,37.821247
"5256","0",-122.084270,37.670795
"984","0",-122.281570,37.830803
"1374","0",-121.923010,37.532950
"2720","0",-122.188340,37.737740
"3404","0",-122.197014,37.753654
"4502","0",-122.340416,37.970910
"4838","0",-122.082245,37.684315
"1935","0",-122.055800,37.542496
"1890","0",-122.007355,37.524414
"153","0",-122.248900,37.768482
"3565","0",-122.261570,37.841686
"4504","0",-122.340150,37.970985
"4644","0",-122.023060,37.609005
"5065","0",-122.282845,37.915380
"543","0",-122.272026,37.863594
"624","0",-122.293950,37.875107
"1635","0",-122.054980,37.609720
"2984","0",-122.169750,37.774548
"3731","0",-122.269540,37.840065
"3200","0",-122.276960,37.846290
"4358","0",-122.166280,37.701847
"2301","0",-122.243996,37.798720
"2800","0",-122.193210,37.772020
"3275","0",-122.216720,37.835167
"6299","0",-122.282610,37.874557
"5895","0",-122.081060,37.595207
"1680","0",-122.030010,37.615128
"4050","0",-122.349580,37.996727
"4458","0",-122.176900,37.715140
"6184","0",-122.219284,37.774450
"33","0",-122.234400,37.756283
"1805","0",-122.088290,37.661682
"2140","0",-122.214615,37.785442
"4804","0",-122.122820,37.707043
"121","0",-122.238170,37.769630
"326","0",-122.262620,37.855870
"3070","0",-122.198494,37.810097
"5892","0",-122.072010,37.590885
"666","0",-122.267000,37.862090
"1449","0",-122.091330,37.655197
"1455","0",-122.094430,37.658234
"2230","0",-122.186630,37.759365
"3716","0",-122.302170,37.807910
"4880","0",-122.052530,37.681570
"314","0",-122.275260,37.894960
"719","0",-122.258880,37.862920
"785","0",-122.246040,37.881104
"817","0",-122.284370,37.917088
"936","0",-122.304020,37.920967
"2067","0",-122.285960,37.809628
"4596","0",-122.039154,37.591995
"444","0",-122.261760,37.883118
"991","0",-122.057800,37.583515
"2348","0",-122.179330,37.739655
"5886","0",-121.897804,37.702770
"867","0",-122.316210,37.924400
"3702","0",-122.256450,37.822952
"4922","0",-122.119110,37.684185
"1494","0",-122.056076,37.665230
"1648","0",-122.116580,37.637836
"1670","0",-122.073800,37.640972
"2683","0",-122.247790,37.796210
"676","0",-122.268750,37.876520
"850","0",-122.288666,37.902996
"1795","0",-122.104790,37.627083
"1892","0",-122.029310,37.544950
"2780","0",-122.225760,37.784298
"2980","0",-122.171486,37.777092
"6249","0",-122.255030,37.760530
"124","0",-122.248130,37.757782
"1062","0",-121.955340,37.518560
"1791","0",-122.065384,37.633500
"2243","0",-122.269590,37.797604
"3850","0",-122.362820,37.944565
"4048","0",-122.309030,37.898350
"465","0",-122.265960,37.896050
"2532","0",-122.229034,37.801655
"3287","0",-122.217705,37.836560
"4113","0",-122.330950,37.947376
"6025","0",-122.239770,37.788420
"276","0",-122.293490,37.858604
"846","0",-122.305000,37.901936
"3455","0",-122.195160,37.768124
"3564","0",-122.261800,37.841910
"5118","0",-122.364990,37.958760
"56","0",-122.228520,37.761270
"349","0",-122.259360,37.856160
"469","0",-122.250140,37.883520
"1625","0",-122.117170,37.664547
"2324","0",-122.173970,37.742660
"6180","0",-122.226845,37.778072
"2368","0",-122.282190,37.820175
"2610","0",-122.167230,37.740230
"3020","0",-122.249730,37.807327
"158","0",-122.256640,37.757084
"1619","0",-122.108510,37.650440
"1834","0",-122.079150,37.661860
"2996","0",-122.183540,37.809510
"3685","0",-122.264460,37.811330
"3911","0",-122.347270,37.925090
"5031","0",-122.062180,37.694523
"148","0",-122.242090,37.765370
"554","0",-122.271210,37.856370
"621","0",-122.286674,37.852512
"958","0",-122.294490,37.837433
"1957","0",-122.046750,37.549004
"2430","0",-122.172900,37.762146
"3066","0",-122.204350,37.808200
"4541","0",-122.356840,37.954105
"5100","0",-122.320335,37.965694
"5612","0",-122.240105,37.768436
"2132","0",-122.284120,37.826138
"388","0",-122.254040,37.866776
"2299","0",-122.245840,37.797436
"3071","0",-122.198360,37.810284
"5548","0",-121.975494,37.557680
"951","0",-122.285190,37.830055
"3487","0",-122.265840,37.849640
"5227","0",-122.147865,37.718990
"2030","0",-122.272740,37.802270
"3217","0",-122.270676,37.820457
"4364","0",-122.154290,37.695324
"4933","0",-122.073790,37.686980
"1254","0",-122.036840,37.580948
"1942","0",-122.049614,37.546690
"2961","0",-122.192640,37.788345
"4444","0",-122.123440,37.701508
"4902","0",-122.093810,37.679928
"5186","0",-122.313620,37.918770
"499","0",-122.258310,37.894062
"808","0",-122.296295,37.927540
"1592","0",-122.086680,37.669834
"2825","0",-122.222080,37.785324
"4766","0",-122.056570,37.679794
"6059","0",-121.897760,37.429855
"237","0",-122.295870,37.890390
"2028","0",-122.289050,37.806984
"3082","0",-122.162130,37.758010
"3598","0",-122.278270,37.814503
"4100","0",-122.359940,37.931440
"4555","0",-122.344284,37.966698
"716","0",-122.258620,37.864506
"1555","0",-122.083855,37.644550
"3112","0",-122.237520,37.805607
"4211","0",-122.135620,37.712257
"5611","0",-122.258040,37.776210
"2494","0",-122.275955,37.796890
"3465","0",-122.187240,37.773890
"3466","0",-122.187240,37.773724
"3806","0",-122.357290,37.946230
"879","0",-122.294170,37.903255
"2196","0",-122.258080,37.836758
"4695","0",-121.901665,37.438583
"5061","0",-122.295105,37.977480
"34","0",-122.236710,37.757910
"1188","0",-121.976020,37.565926
"1655","0",-122.062675,37.618206
"1678","0",-122.042320,37.625816
"4970","0",-122.091800,37.700573
"5133","0",-122.272960,37.908943
"4528","0",-122.325600,37.948917
"4731","0",-122.141075,37.670498
"5052","0",-122.301380,37.973710
"1125","0",-121.968180,37.519670
"4067","0",-122.345460,37.949795
"2021","0",-122.286890,37.806496
"3225","0",-122.267800,37.832726
"3485","0",-122.264850,37.842125
"5083","0",-122.310120,37.940270
"5361","0",-122.286964,37.869656
"1578","0",-122.086420,37.665573
"2354","0",-122.175125,37.730022
"2510","0",-122.246735,37.843697
"3358","0",-122.248500,37.800316
"5126","0",-122.281070,37.960003
"292","0",-122.271835,37.848625
"1945","0",-122.009590,37.521004
"3875","0",-122.333010,37.971375
"434","0",-122.261350,37.887703
"1018","0",-121.975130,37.553630
"1266","0",-121.930740,37.510650
"1934","0",-122.053710,37.541534
"2168","0",-122.195840,37.796730
"2345","0",-122.164080,37.747314
"2782","0",-122.254280,37.799282
"2840","0",-122.225280,37.775430
"3044","0",-122.210430,37.811530
"3456","0",-122.195320,37.768154
"3684","0",-122.227140,37.800144
"725","0",-122.259026,37.859920
"1888","0",-122.008010,37.531544
"3396","0",-122.200470,37.756416
"3581","0",-122.179060,37.728268
"3901","0",-122.315830,37.910280
"3913","0",-122.344840,37.925080
"2773","0",-122.234320,37.785170
"4882","0",-122.108300,37.675010
"6179","0",-122.226930,37.778130
"6254","0",-122.113785,37.695000
"355","0",-122.261910,37.868458
"922","0",-122.305160,37.906380
"2575","0",-122.225174,37.814503
"3202","0",-122.274770,37.842410
"3955","0",-122.322980,37.974815
"4893","0",-122.106450,37.701420
"612","0",-122.282710,37.878420
"1575","0",-122.083340,37.635853
"3017","0",-122.244200,37.809513
"445","0",-122.263700,37.890762
"3408","0",-122.277850,37.825130
"4054","0",-122.329056,37.921387
"4198","0",-122.133710,37.710730
"6275","0",-122.237340,37.803160
"297","0",-122.273520,37.848534
"771","0",-122.269980,37.897870
"1913","0",-122.028600,37.525078
"2447","0",-122.246445,37.838250
"2919","0",-122.259575,37.814880
"3530","0",-122.206450,37.829067
"3612","0",-122.298940,37.812027
"71","0",-122.279490,37.775166
"1466","0",-122.072790,37.679188
"2967","0",-122.197210,37.786200
"3294","0",-122.197556,37.811050
"3379","0",-122.249070,37.831830
"3865","0",-122.356510,37.938313
"3890","0",-122.334335,37.922607
"4991","0",-122.068510,37.708880
"761","0",-122.306040,37.866400
"768","0",-122.270360,37.904380
"926","0",-122.312870,37.917210
"2389","0",-122.205860,37.807080
"2737","0",-122.276450,37.795124
"3000","0",-122.179300,37.805440
"3050","0",-122.212610,37.811860
"3799","0",-122.298600,37.986430
"4886","0",-122.116875,37.684895
"5903","0",-122.130280,37.688520
"6125","0",-122.161480,37.732030
"2239","0",-122.184660,37.760670
"3562","0",-122.260720,37.847860
"243","0",-122.285240,37.890957
"377","0",-122.249980,37.852444
"740","0",-122.300674,37.867275
"833","0",-122.311800,37.936340
"1531","0",-122.087610,37.666485
"2597","0",-122.236580,37.782265
"4769","0",-122.055980,37.679558
"5856","0",-122.348650,37.937065
"92","0",-122.245170,37.737070
"637","0",-122.287575,37.854458
"3695","0",-122.193130,37.739030
"4131","0",-122.372450,37.935623
"4689","0",-122.168920,37.429270
"923","0",-122.302550,37.900204
"4284","0",-122.148640,37.727066
"5860","0",-122.141846,37.728920
"853","0",-122.311066,37.931736
"1190","0",-121.986984,37.550602
"1930","0",-122.046900,37.537820
"1262","0",-121.929750,37.526405
"3894","0",-122.306050,37.904290
"4935","0",-122.073830,37.689600
"1929","0",-122.049970,37.540360
"3596","0",-122.289795,37.816845
"3691","0",-122.301796,37.808224
"4031","0",-122.324220,37.973793
"4146","0",-122.316550,37.975777
"4338","0",-122.139570,37.686314
"6015","0",-121.972810,37.546192
"1810","0",-122.108720,37.653778
"2040","0",-122.277100,37.805023
"2445","0",-122.212820,37.849770
"3329","0",-122.232990,37.804695
"1385","0",-121.949650,37.533264
"3532","0",-122.192696,37.755795
"1496","0",-122.081920,37.679527
"1977","0",-122.029190,37.538880
"2138","0",-122.197410,37.795525
"1543","0",-122.124435,37.638298
"2053","0",-122.242615,37.791595
"3668","0",-122.278000,37.800896
"5953","0",-121.933960,37.496056
"663","0",-122.267365,37.865110
"841","0",-122.319500,37.935543
"1478","0",-122.081040,37.672160
"3116","0",-122.229195,37.800484
"4757","0",-122.062930,37.687626
"823","0",-122.306540,37.930496
"1206","0",-121.987465,37.578808
"3993","0",-122.349460,37.935818
"4733","0",-122.074875,37.691566
"6168","0",-122.256110,37.797825
"152","0",-122.276436,37.773273
"2274","0",-122.167580,37.761368
"3411","0",-122.281850,37.837610
"4011","0",-122.343600,37.935272
"4082","0",-122.316760,37.985980
"5171","0",-122.282295,37.966090
"658","0",-122.266914,37.860275
"3862","0",-122.357010,37.938507
"4826","0",-122.150030,37.673744
"6193","0",-121.965540,37.536190
"6341","0",-121.964010,37.563644
"139","0",-122.264770,37.772880
"382","0",-122.248630,37.854115
"508","0",-122.270290,37.864586
"703","0",-122.266130,37.882797
"2260","0",-122.180730,37.755997
"2549","0",-122.251820,37.845480
"3272","0",-122.213220,37.829456
"5314","0",-122.251595,37.769485
"325","0",-122.252660,37.857014
"1535","0",-122.075400,37.674465
"6328","0",-122.032974,37.570602
"332","0",-122.273900,37.853893
"2303","0",-122.249300,37.794950
"3099","0",-122.164850,37.762493
"3245","0",-122.269264,37.826910
"3881","0",-122.306730,37.905277
"6142","0",-122.188520,37.759900
"1359","0",-121.926720,37.485306
"2112","0",-122.227630,37.792130
"2711","0",-122.173904,37.768993
"3052","0",-122.202710,37.815300
"6097","0",-122.091080,37.649445
"2276","0",-122.177330,37.756790
"2880","0",-122.245640,37.816418
"3552","0",-122.263500,37.833275
"6035","0",-122.235380,37.772680
"6098","0",-122.272190,37.802032
"2018","0",-122.155190,37.742085
"2177","0",-122.264670,37.829094
"4204","0",-122.146580,37.724434
"4829","0",-122.086205,37.685734
"5321","0",-122.268870,37.773205
"5347","0",-122.279460,37.870617
"5595","0",-122.239740,37.768147
"580","0",-122.252390,37.869686
"3474","0",-122.147670,37.760803
"4491","0",-122.336450,37.962550
"4598","0",-122.044174,37.593372
"1134","0",-121.919340,37.531017
"1807","0",-122.098010,37.657880
"3339","0",-122.229590,37.804398
"4506","0",-122.340385,37.970695
"5199","0",-122.308754,37.907864
"490","0",-122.256450,37.892597
"649","0",-122.268130,37.869480
"1916","0",-122.011610,37.521270
"3948","0",-122.332730,37.943703
"4732","0",-122.075090,37.691334
"1042","0",-121.958560,37.529940
"2983","0",-122.176620,37.779870
"3025","0",-122.253716,37.802715
"4092","0",-122.326410,37.919807
"2344","0",-122.163910,37.747543
"3693","0",-122.265490,37.802200
"4049","0",-122.348564,37.996620
"6126","0",-122.164050,37.735710
"240","0",-122.298320,37.890380
"1880","0",-122.032410,37.548240
"2493","0",-122.263920,37.816227
"3290","0",-122.149870,37.753765
"3370","0",-122.249050,37.828870
"222","0",-122.308120,37.895813
"3476","0",-122.141240,37.762817
"5242","0",-122.246860,37.809406
"6110","0",-121.926670,37.484562
"6296","0",-122.249720,37.795135
"1908","0",-122.019610,37.536580
"2870","0",-122.246280,37.813950
"3141","0",-122.234130,37.804058
"1227","0",-121.944030,37.515923
"1342","0",-121.968810,37.560970
"2064","0",-122.233406,37.796650
"4635","0",-122.068726,37.592827
"287","0",-122.268490,37.857080
"1335","0",-122.011246,37.561104
"1532","0",-122.070570,37.676260
"2676","0",-122.244220,37.793220
"4158","0",-122.356050,37.917140
"752","0",-122.311540,37.864765
"4413","0",-122.160640,37.685852
"4565","0",-122.332900,37.951460
"576","0",-122.267130,37.880325
"3646","0",-122.203360,37.817795
"3822","0",-122.348660,37.934900
"4069","0",-122.343300,37.949800
"358","0",-122.253044,37.883804
"1084","0",-121.987410,37.548306
"2444","0",-122.248940,37.837273
"3286","0",-122.217620,37.836310
"3704","0",-122.182724,37.736683
"4595","0",-122.054700,37.596540
"4642","0",-122.026250,37.611816
"5890","0",-121.996120,37.580853
"744","0",-122.297420,37.868156
"769","0",-122.270750,37.902100
"1370","0",-121.916910,37.468258
"1725","0",-122.102200,37.662460
"1946","0",-122.008440,37.523537
"3013","0",-122.135284,37.770096
"140","0",-122.264920,37.773075
"2545","0",-122.252300,37.848778
"4220","0",-122.153230,37.736748
"4609","0",-122.023810,37.587753
"4796","0",-122.121060,37.712080
"431","0",-122.284004,37.861877
"1413","0",-121.974910,37.502045
"2001","0",-122.035736,37.523650
"2227","0",-122.176770,37.766342
"4117","0",-122.330315,37.972980
"4375","0",-122.158290,37.718903
"1443","0",-122.090160,37.670753
"2175","0",-122.273670,37.830486
"2401","0",-122.158550,37.743633
"3900","0",-122.309770,37.908916
"4981","0",-122.113620,37.666080
"5030","0",-122.139570,37.678375
"62","0",-122.231270,37.758950
"1165","0",-121.956490,37.560140
"1782","0",-122.102150,37.628902
"2361","0",-122.285550,37.810900
"3198","0",-122.275024,37.843520
"271","0",-122.291610,37.852283
"2487","0",-122.269090,37.807922
"2013","0",-122.167300,37.738876
"3016","0",-122.247696,37.811398
"4333","0",-122.144060,37.684624
"113","0",-122.271100,37.766070
"1837","0",-122.069130,37.672530
"1871","0",-121.999860,37.522015
"2362","0",-122.285120,37.812084
"6147","0",-122.196045,37.763435
"2381","0",-122.262240,37.850040
"5879","0",-122.273420,37.836315
"5894","0",-122.078060,37.591770
"23","0",-122.269180,37.771330
"1029","0",-121.942400,37.547040
"2882","0",-122.164400,37.772903
"3915","0",-122.336220,37.925170
"5158","0",-122.314960,37.964710
"5213","0",-122.229546,37.729153
"1178","0",-121.978950,37.562275
"1950","0",-122.023605,37.532803
"3605","0",-122.256380,37.823215
"5641","0",-122.289810,37.841576
"6297","0",-122.250310,37.794010
"1180","0",-121.973080,37.567547
"4990","0",-122.066170,37.708760
"1098","0",-121.981346,37.544785
"2087","0",-122.263180,37.801270
"3361","0",-122.222080,37.807655
"4232","0",-122.124750,37.698390
"4340","0",-122.147290,37.740290
"4436","0",-122.185875,37.695840
"5883","0",-122.274400,37.828360
"6056","0",-121.895820,37.427380
"1940","0",-122.047960,37.546097
"3870","0",-122.334140,37.972374
"4633","0",-122.070810,37.595800
"5179","0",-122.274690,37.958340
"2473","0",-122.213350,37.848470
"2687","0",-122.238560,37.792750
"3114","0",-122.241300,37.807076
"3758","0",-122.233790,37.827637
"3991","0",-122.368430,37.935627
"6166","0",-122.254036,37.795998
"895","0",-122.319970,37.921032
"930","0",-122.315330,37.921204
"2073","0",-122.273910,37.805520
"3478","0",-122.144180,37.761660
"3945","0",-122.336640,37.943596
"4759","0",-122.062070,37.695957
"475","0",-122.293420,37.881027
"825","0",-122.294460,37.904953
"1875","0",-122.018540,37.536674
"2701","0",-122.241980,37.800095
"4118","0",-122.332640,37.971360
"4156","0",-122.352776,37.917217
"401","0",-122.282380,37.894566
"1076","0",-121.948170,37.496525
"1077","0",-121.948610,37.496437
"1417","0",-122.054830,37.551334
"4111","0",-122.323520,37.932724
"5047","0",-122.308960,37.967625
"5826","0",-122.397910,37.788180
"809","0",-122.292650,37.922240
"1267","0",-121.930670,37.510185
"1868","0",-122.036970,37.528360
"2025","0",-122.260760,37.796700
"4152","0",-122.383360,37.925175
"4295","0",-122.152030,37.693466
"4918","0",-122.126230,37.679504
"961","0",-122.292150,37.849045
"1844","0",-122.110560,37.653893
"1870","0",-121.999626,37.522270
"3577","0",-122.185330,37.785263
"3920","0",-122.330826,37.925377
"1293","0",-122.029236,37.578740
"2222","0",-122.196915,37.754623
"2587","0",-122.259180,37.795820
"4725","0",-122.131470,37.670475
"5183","0",-122.265350,37.813970
"5651","0",-122.252850,37.869580
"6021","0",-122.292980,37.837440
"6105","0",-122.268830,37.849040
"73","0",-122.277160,37.775303
"454","0",-122.260250,37.875328
"975","0",-122.279040,37.831074
"1121","0",-121.961716,37.540695
"5080","0",-122.320755,37.949963
"5306","0",-122.240780,37.753270
"6144","0",-122.191590,37.761370
"6325","0",-122.288940,37.859577
"2680","0",-122.249450,37.797690
"6226","0",-122.116700,37.684760
"4851","0",-122.123530,37.674700
"4951","0",-122.064660,37.708565
"6327","0",-122.350105,37.935630
"1589","0",-122.086100,37.669285
"1669","0",-122.069150,37.636170
"3366","0",-122.297190,37.807180
"4071","0",-122.341100,37.949802
"5257","0",-122.082960,37.673237
"5280","0",-122.057150,37.639140
"998","0",-121.952720,37.511780
"1603","0",-122.092750,37.624157
"2035","0",-122.276260,37.803658
"2342","0",-122.184044,37.734726
"3632","0",-122.280820,37.807926
"3882","0",-122.338310,37.925507
"4171","0",-122.403360,37.787663
"1363","0",-121.918280,37.470600
"1477","0",-122.079540,37.673294
"1969","0",-122.037834,37.529873
"3921","0",-122.327350,37.925420
"3966","0",-122.324260,37.916153
"4602","0",-122.029290,37.589268
"311","0",-122.274720,37.894410
"1396","0",-121.970340,37.502335
"3958","0",-122.360110,37.933860
"4015","0",-122.346820,37.920086
"5819","0",-122.130400,37.686570
"6240","0",-122.201355,37.793510
"629","0",-122.292940,37.872030
"5820","0",-122.139565,37.688133
"91","0",-122.236916,37.734978
"179","0",-122.239830,37.767967
"1019","0",-121.975240,37.553944
"2550","0",-122.251990,37.845722
"2904","0",-122.224560,37.834175
"3909","0",-122.350555,37.925095
"5880","0",-122.273510,37.837795
"2166","0",-122.204540,37.791340
"4303","0",-122.143170,37.701540
"6293","0",-121.945560,37.503070
"134","0",-122.242714,37.744244
"1821","0",-122.074670,37.656185
"1917","0",-122.011830,37.521717
"3680","0",-122.251010,37.850870
"3747","0",-122.219460,37.819515
"3919","0",-122.331110,37.925575
"5629","0",-122.247180,37.771374
"6335","0",-122.292130,37.841022
"1463","0",-122.074150,37.678470
"2008","0",-122.172630,37.736572
"3774","0",-122.247050,37.824165
"4363","0",-122.154430,37.695230
"805","0",-122.307680,37.934834
"5902","0",-122.129944,37.689010
"386","0",-122.253590,37.861897
"1390","0",-121.937190,37.531387
"647","0",-122.253160,37.889640
"2010","0",-122.178260,37.733440
"2297","0",-122.247600,37.796280
"2750","0",-122.229420,37.842136
"4115","0",-122.306550,37.908035
"5217","0",-121.975710,37.557300
"5959","0",-122.212750,37.794910
"6308","0",-122.337395,37.934425
"81","0",-122.271736,37.782345
"4320","0",-122.129760,37.694267
"5209","0",-121.973780,37.549620
"1231","0",-121.953290,37.532227
"1467","0",-122.070100,37.680187
"1580","0",-122.067154,37.636890
"2159","0",-122.200615,37.793938
"5181","0",-122.250540,37.737820
"5555","0",-121.914536,37.464180
"1056","0",-121.953840,37.517010
"1152","0",-121.922050,37.537580
"2120","0",-122.234040,37.785336
"2325","0",-122.174194,37.742720
"2728","0",-122.206710,37.746235
"2810","0",-122.212074,37.774796
"3252","0",-122.198220,37.810513
"3734","0",-122.254800,37.800020
"4159","0",-122.355820,37.917194
"5271","0",-122.223860,37.781765
"147","0",-122.241690,37.765285
"1033","0",-121.976030,37.557495
"4575","0",-122.338240,37.953460
"1146","0",-121.918050,37.520325
"2897","0",-122.137770,37.774773
"3277","0",-122.203210,37.817936
"3292","0",-122.202340,37.816010
"3962","0",-122.360070,37.940174
"4484","0",-122.349945,37.973152
"1054","0",-121.992770,37.551033
"2989","0",-122.191810,37.809727
"3844","0",-122.363340,37.938230
"684","0",-122.281790,37.891330
"2559","0",-122.198280,37.837887
"5157","0",-122.314940,37.964943
"6023","0",-122.237120,37.786617
"6137","0",-122.176384,37.752260
"760","0",-122.268570,37.872032
"2777","0",-122.229420,37.784670
"714","0",-122.259125,37.861156
"851","0",-122.290770,37.903893
"1271","0",-121.931180,37.527930
"5085","0",-122.315620,37.944420
"369","0",-122.291350,37.875637
"5204","0",-121.919620,37.513120
"5809","0",-122.073840,37.698402
"2448","0",-122.246710,37.838340
"3666","0",-122.268360,37.814090
"4130","0",-122.371056,37.935623
"241","0",-122.293300,37.890503
"370","0",-122.283020,37.876694
"5265","0",-122.216280,37.799880
"1439","0",-122.091510,37.670086
"1815","0",-122.064050,37.607002
"6106","0",-122.267800,37.869880
"5088","0",-122.313810,37.942720
"6215","0",-122.194520,37.740250
"789","0",-122.296370,37.880450
"2197","0",-122.261980,37.837086
"2277","0",-122.177246,37.756702
"3722","0",-122.280945,37.823640
"4087","0",-122.328255,37.989887
"61","0",-122.235374,37.755240
"403","0",-122.285650,37.898636
"414","0",-122.286080,37.861610
"929","0",-122.308820,37.911865
"3670","0",-122.251430,37.808483
"4846","0",-122.120026,37.669094
"6132","0",-122.171760,37.746070
"38","0",-122.260040,37.769350
"753","0",-122.272870,37.871700
"4801","0",-122.121940,37.714430
"706","0",-122.267160,37.890892
"988","0",-122.051040,37.580130
"1403","0",-121.980160,37.549156
"4328","0",-122.150040,37.681590
"5585","0",-122.270060,37.781067
"6270","0",-122.266130,37.822630
"749","0",-122.287415,37.869835
"925","0",-122.321340,37.929203
"2194","0",-122.255610,37.836063
"3996","0",-122.345345,37.935516
"5941","0",-122.359970,37.928272
"167","0",-122.276770,37.777035
"198","0",-122.288710,37.772762
"282","0",-122.270050,37.852596
"394","0",-122.252884,37.856033
"1388","0",-121.932260,37.531840
"2485","0",-122.271194,37.804173
"3375","0",-122.247710,37.830070
"3789","0",-122.235760,37.825207
"5192","0",-122.223854,37.841072
"1306","0",-121.958626,37.505050
"1711","0",-122.064545,37.621320
"2443","0",-122.232990,37.842680
"4934","0",-122.074036,37.692210
"5291","0",-122.341420,37.963394
"1101","0",-122.025900,37.567837
"1278","0",-122.002590,37.563370
"1688","0",-122.087450,37.674908
"2927","0",-122.202340,37.834003
"4931","0",-122.073395,37.685307
"5251","0",-122.267650,37.869490
"1803","0",-122.087540,37.662018
"2503","0",-122.241196,37.848904
"4853","0",-122.127060,37.680200
"5045","0",-122.366844,37.958538
"5649","0",-122.281620,37.786630
"838","0",-122.309320,37.935980
"2727","0",-122.201546,37.739796
"5032","0",-122.061966,37.695683
"1581","0",-122.068580,37.636063
"3055","0",-122.205860,37.816740
"3509","0",-122.170110,37.798670
"3634","0",-122.280556,37.809560
"4428","0",-122.184586,37.707233
"6117","0",-122.011475,37.560333
"845","0",-122.304800,37.902035
"881","0",-122.291405,37.904120
"973","0",-122.287964,37.829494
"1967","0",-122.042770,37.534405
"2553","0",-122.204185,37.833584
"449","0",-122.262350,37.886370
"773","0",-122.292114,37.869470
"3326","0",-122.223920,37.806780
"537","0",-122.273620,37.878040
"570","0",-122.266800,37.878635
"732","0",-122.276405,37.887730
"1387","0",-121.932710,37.531980
"1472","0",-122.066680,37.682220
"2335","0",-122.176500,37.741467
"3912","0",-122.344520,37.925320
"4012","0",-122.324010,37.932297
"5605","0",-122.061386,37.634990
"6176","0",-122.271800,37.801890
"189","0",-122.249170,37.756780
"1796","0",-122.105095,37.627132
"1953","0",-122.050760,37.550950
"4638","0",-122.003070,37.590810
"2752","0",-122.229836,37.840620
"4059","0",-122.347030,37.915928
"5351","0",-122.263214,37.867203
"551","0",-122.274160,37.881230
"2309","0",-122.265810,37.797160
"2552","0",-122.251930,37.844868
"3683","0",-122.251970,37.844543
"1609","0",-122.101920,37.639160
"1992","0",-122.043220,37.534557
"4037","0",-122.313850,37.976910
"5151","0",-122.300730,37.966175
"533","0",-122.272460,37.867176
"1768","0",-122.075424,37.627483
"2334","0",-122.171074,37.744244
"2875","0",-122.248010,37.811646
"3824","0",-122.348625,37.939785
"3846","0",-122.364975,37.948395
"5645","0",-122.253494,37.774270
"6181","0",-122.223580,37.776535
"2300","0",-122.243890,37.798950
"932","0",-122.310210,37.913914
"1389","0",-121.923870,37.533040
"2467","0",-122.216950,37.841840
"4240","0",-122.165430,37.722214
"5842","0",-122.396050,37.789650
"564","0",-122.282135,37.881786
"3131","0",-122.194626,37.787254
"3837","0",-122.338900,37.950016
"5255","0",-122.081795,37.668130
"94","0",-122.234450,37.733814
"250","0",-122.299805,37.893337
"430","0",-122.289160,37.861103
"450","0",-122.262505,37.886290
"1326","0",-121.972780,37.543865
"3472","0",-122.135056,37.767740
"4720","0",-122.119040,37.689766
"4095","0",-122.325770,37.920880
"2558","0",-122.200134,37.836296
"3503","0",-122.148920,37.786602
"4627","0",-122.018020,37.597733
"5309","0",-122.230220,37.790146
"2014","0",-122.174650,37.735645
"2502","0",-122.249176,37.839798
"5865","0",-122.301960,37.785835
"126","0",-122.245636,37.760727
"404","0",-122.285660,37.898197
"2697","0",-122.240570,37.798695
"2733","0",-122.203094,37.741560
"400","0",-122.280130,37.892254
"4881","0",-122.116960,37.686104
"5234","0",-122.086950,37.697530
"5908","0",-122.298010,37.785420
"59","0",-122.239190,37.751926
"1329","0",-122.017900,37.552948
"2422","0",-122.162220,37.748585
"3708","0",-122.212360,37.712654
"4597","0",-122.040030,37.592484
"4653","0",-122.083220,37.608562
"279","0",-122.271090,37.849113
"1451","0",-122.093025,37.656666
"3035","0",-122.239880,37.813732
"4093","0",-122.326600,37.919773
"4256","0",-122.133810,37.708786
"5636","0",-122.286476,37.833230
"5643","0",-122.289770,37.841026
"5802","0",-122.143400,37.687996
"6239","0",-121.938250,37.507040
"275","0",-122.291760,37.853333
"392","0",-122.253265,37.858590
"3319","0",-122.250440,37.820602
"4230","0",-122.180000,37.695060
"4830","0",-122.086700,37.685925
"3006","0",-122.157510,37.770863
"3322","0",-122.248710,37.821285
"3519","0",-122.207520,37.832657
"3729","0",-122.184860,37.770905
"5240","0",-122.245960,37.810207
"100","0",-122.251236,37.759357
"1221","0",-121.913380,37.528350
"2357","0",-122.176200,37.730762
"3878","0",-122.344620,37.929867
"3687","0",-122.154205,37.744694
"3764","0",-122.233070,37.826324
"6287","0",-122.265020,37.844720
"76","0",-122.238060,37.738697
"994","0",-122.053740,37.552795
"1211","0",-121.993930,37.580400
"1649","0",-122.110985,37.633410
"2069","0",-122.271740,37.804447
"5048","0",-122.303480,37.972500
"690","0",-122.269510,37.901310
"956","0",-122.296400,37.846046
"2092","0",-122.256516,37.799060
"3859","0",-122.341330,37.994774
"5072","0",-122.280220,37.908184
"5166","0",-122.298100,37.965065
"5350","0",-122.280270,37.870747
"6040","0",-121.899590,37.432890
"921","0",-122.318440,37.925014
"1862","0",-122.105040,37.643406
"3383","0",-122.187080,37.798970
"3832","0",-122.347595,37.946095
"4472","0",-122.163300,37.692665
"4536","0",-122.347700,37.967810
"5194","0",-122.019030,37.594067
"1557","0",-122.089790,37.647076
"1626","0",-122.117800,37.664930
"3248","0",-122.228424,37.838055
